individualID,projectID,scientificName,scientificAbbreviation,dayCollected,monthCollected,yearCollected,locality,decimalLatitudeOriginal,decimalLongitudeOriginal,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,depthOfColonyinMetersOriginal,depthOfColonyinMetersCorrected,EcoPlotID_full,k_value_GBR1,long_GBR1,lat_GBR1,k_value_GBR4,long_GBR4,lat_GBR4,Site.Name,Depth,Chl_a_sum_mean_monthly_max,Chl_a_sum_median_monthly_max,Chl_a_sum_overall_mean,Chl_a_sum_overall_median,Chl_a_sum_cv_monthly_mean,Chl_a_sum_sd_monthly_mean,NO3_mean_monthly_max,NO3_median_monthly_max,NO3_overall_mean,NO3_overall_median,NO3_cv_monthly_mean,NO3_sd_monthly_mean,Oxygen_mean_monthly_max,Oxygen_median_monthly_max,Oxygen_overall_mean,Oxygen_overall_median,Oxygen_cv_monthly_mean,Oxygen_sd_monthly_mean,PH_mean_monthly_max,PH_median_monthly_max,PH_overall_mean,PH_overall_median,PH_cv_monthly_mean,PH_sd_monthly_mean,alk_mean_monthly_max,alk_median_monthly_max,alk_overall_mean,alk_overall_median,alk_cv_monthly_mean,alk_sd_monthly_mean,omega_ar_mean_monthly_max,omega_ar_median_monthly_max,omega_ar_overall_mean,omega_ar_overall_median,omega_ar_cv_monthly_mean,omega_ar_sd_monthly_mean
70,ECO03,Acropora hyacinthus,Ahya,19,5,2021,Great_Keppel,-23.196282,150.936693,-23.196282,150.936693,GPS EcoRRAP sites,60,1-May,2.7,KEGK_BA1S,5.35,150.935371,-23.194904,3,150.928788,-23.206022,KEGK_BA1S,-3,0.518408993,0.380205248,0.350716926,0.219135093,82.20774863,0.288316489,7.356240628,0.191439659,3.208848071,0.046367863,256.8985374,8.243483763,7178.633279,7138.434351,7046.259992,7029.524424,4.879233817,343.8035004,8.079235793,8.074492391,8.064019644,8.061503181,0.473959447,0.038220183,2206.961142,2209.005629,2182.019835,2190.842672,1.861039695,40.60825529,3.476438717,3.421873896,3.380961342,3.313445624,7.729203447,0.261321381
70,ECO03,Acropora hyacinthus,Ahya,19,5,2021,Great_Keppel,-23.196282,150.936693,-23.196282,150.936693,GPS EcoRRAP sites,60,1-May,2.7,KEGK_BA1S,5.35,150.935371,-23.194904,3,150.928788,-23.206022,KEGK_BA1S,-3,0.518408993,0.380205248,0.350716926,0.219135093,82.20774863,0.288316489,7.356240628,0.191439659,3.208848071,0.046367863,256.8985374,8.243483763,7178.633279,7138.434351,7046.259992,7029.524424,4.879233817,343.8035004,8.079235793,8.074492391,8.064019644,8.061503181,0.473959447,0.038220183,2206.961142,2209.005629,2182.019835,2190.842672,1.861039695,40.60825529,3.476438717,3.421873896,3.380961342,3.313445624,7.729203447,0.261321381
71,ECO03,Acropora hyacinthus,Ahya,19,5,2021,Great_Keppel,-23.196282,150.936693,-23.196282,150.936693,GPS EcoRRAP sites,60,1-May,2.7,KEGK_BA1S,5.35,150.935371,-23.194904,3,150.928788,-23.206022,KEGK_BA1S,-3,0.518408993,0.380205248,0.350716926,0.219135093,82.20774863,0.288316489,7.356240628,0.191439659,3.208848071,0.046367863,256.8985374,8.243483763,7178.633279,7138.434351,7046.259992,7029.524424,4.879233817,343.8035004,8.079235793,8.074492391,8.064019644,8.061503181,0.473959447,0.038220183,2206.961142,2209.005629,2182.019835,2190.842672,1.861039695,40.60825529,3.476438717,3.421873896,3.380961342,3.313445624,7.729203447,0.261321381
71,ECO03,Acropora hyacinthus,Ahya,19,5,2021,Great_Keppel,-23.196282,150.936693,-23.196282,150.936693,GPS EcoRRAP sites,60,1-May,2.7,KEGK_BA1S,5.35,150.935371,-23.194904,3,150.928788,-23.206022,KEGK_BA1S,-3,0.518408993,0.380205248,0.350716926,0.219135093,82.20774863,0.288316489,7.356240628,0.191439659,3.208848071,0.046367863,256.8985374,8.243483763,7178.633279,7138.434351,7046.259992,7029.524424,4.879233817,343.8035004,8.079235793,8.074492391,8.064019644,8.061503181,0.473959447,0.038220183,2206.961142,2209.005629,2182.019835,2190.842672,1.861039695,40.60825529,3.476438717,3.421873896,3.380961342,3.313445624,7.729203447,0.261321381
72,ECO03,Acropora hyacinthus,Ahya,19,5,2021,Great_Keppel,-23.196282,150.936693,-23.196282,150.936693,GPS EcoRRAP sites,60,1-May,2.7,KEGK_BA1S,5.35,150.935371,-23.194904,3,150.928788,-23.206022,KEGK_BA1S,-3,0.518408993,0.380205248,0.350716926,0.219135093,82.20774863,0.288316489,7.356240628,0.191439659,3.208848071,0.046367863,256.8985374,8.243483763,7178.633279,7138.434351,7046.259992,7029.524424,4.879233817,343.8035004,8.079235793,8.074492391,8.064019644,8.061503181,0.473959447,0.038220183,2206.961142,2209.005629,2182.019835,2190.842672,1.861039695,40.60825529,3.476438717,3.421873896,3.380961342,3.313445624,7.729203447,0.261321381
72,ECO03,Acropora hyacinthus,Ahya,19,5,2021,Great_Keppel,-23.196282,150.936693,-23.196282,150.936693,GPS EcoRRAP sites,60,1-May,2.7,KEGK_BA1S,5.35,150.935371,-23.194904,3,150.928788,-23.206022,KEGK_BA1S,-3,0.518408993,0.380205248,0.350716926,0.219135093,82.20774863,0.288316489,7.356240628,0.191439659,3.208848071,0.046367863,256.8985374,8.243483763,7178.633279,7138.434351,7046.259992,7029.524424,4.879233817,343.8035004,8.079235793,8.074492391,8.064019644,8.061503181,0.473959447,0.038220183,2206.961142,2209.005629,2182.019835,2190.842672,1.861039695,40.60825529,3.476438717,3.421873896,3.380961342,3.313445624,7.729203447,0.261321381
73,ECO03,Acropora hyacinthus,Ahya,19,5,2021,Great_Keppel,-23.196282,150.936693,-23.196282,150.936693,GPS EcoRRAP sites,60,1-May,2.7,KEGK_BA1S,5.35,150.935371,-23.194904,3,150.928788,-23.206022,KEGK_BA1S,-3,0.518408993,0.380205248,0.350716926,0.219135093,82.20774863,0.288316489,7.356240628,0.191439659,3.208848071,0.046367863,256.8985374,8.243483763,7178.633279,7138.434351,7046.259992,7029.524424,4.879233817,343.8035004,8.079235793,8.074492391,8.064019644,8.061503181,0.473959447,0.038220183,2206.961142,2209.005629,2182.019835,2190.842672,1.861039695,40.60825529,3.476438717,3.421873896,3.380961342,3.313445624,7.729203447,0.261321381
74,ECO03,Acropora hyacinthus,Ahya,19,5,2021,Great_Keppel,-23.196282,150.936693,-23.196282,150.936693,GPS EcoRRAP sites,60,1-May,2.7,KEGK_BA1S,5.35,150.935371,-23.194904,3,150.928788,-23.206022,KEGK_BA1S,-3,0.518408993,0.380205248,0.350716926,0.219135093,82.20774863,0.288316489,7.356240628,0.191439659,3.208848071,0.046367863,256.8985374,8.243483763,7178.633279,7138.434351,7046.259992,7029.524424,4.879233817,343.8035004,8.079235793,8.074492391,8.064019644,8.061503181,0.473959447,0.038220183,2206.961142,2209.005629,2182.019835,2190.842672,1.861039695,40.60825529,3.476438717,3.421873896,3.380961342,3.313445624,7.729203447,0.261321381
75,ECO03,Acropora hyacinthus,Ahya,19,5,2021,Great_Keppel,-23.196282,150.936693,-23.196282,150.936693,GPS EcoRRAP sites,60,1-May,2.7,KEGK_BA1S,5.35,150.935371,-23.194904,3,150.928788,-23.206022,KEGK_BA1S,-3,0.518408993,0.380205248,0.350716926,0.219135093,82.20774863,0.288316489,7.356240628,0.191439659,3.208848071,0.046367863,256.8985374,8.243483763,7178.633279,7138.434351,7046.259992,7029.524424,4.879233817,343.8035004,8.079235793,8.074492391,8.064019644,8.061503181,0.473959447,0.038220183,2206.961142,2209.005629,2182.019835,2190.842672,1.861039695,40.60825529,3.476438717,3.421873896,3.380961342,3.313445624,7.729203447,0.261321381
76,ECO03,Acropora hyacinthus,Ahya,20,5,2021,Middle,-23.162195,150.920995,-23.162195,150.920995,GPS EcoRRAP sites,60,1-May,3.8,KEMD_BA1S,5.35,150.920371,-23.159904,5.5,150.928788,-23.176022,KEMD_BA1S,-3,0.496189392,0.376397806,0.335611151,0.206372007,84.24802838,0.282745777,6.640666618,0.146892869,3.026586053,0.046132658,270.4178581,8.184429178,7168.530696,7142.45601,7040.598353,7036.08797,4.850224358,341.4848162,8.078567105,8.073699839,8.063705527,8.060657973,0.465922316,0.037570604,2207.338108,2208.526161,2182.325723,2190.158659,1.862414715,40.6439554,3.471352377,3.39599972,3.377055366,3.306770763,7.662067566,0.258752264
77,ECO03,Acropora hyacinthus,Ahya,20,5,2021,Middle,-23.162195,150.920995,-23.162195,150.920995,GPS EcoRRAP sites,60,1-May,3.8,KEMD_BA1S,5.35,150.920371,-23.159904,5.5,150.928788,-23.176022,KEMD_BA1S,-3,0.496189392,0.376397806,0.335611151,0.206372007,84.24802838,0.282745777,6.640666618,0.146892869,3.026586053,0.046132658,270.4178581,8.184429178,7168.530696,7142.45601,7040.598353,7036.08797,4.850224358,341.4848162,8.078567105,8.073699839,8.063705527,8.060657973,0.465922316,0.037570604,2207.338108,2208.526161,2182.325723,2190.158659,1.862414715,40.6439554,3.471352377,3.39599972,3.377055366,3.306770763,7.662067566,0.258752264
78,ECO03,Acropora hyacinthus,Ahya,20,5,2021,Middle,-23.162195,150.920995,-23.162195,150.920995,GPS EcoRRAP sites,60,1-May,3.8,KEMD_BA1S,5.35,150.920371,-23.159904,5.5,150.928788,-23.176022,KEMD_BA1S,-3,0.496189392,0.376397806,0.335611151,0.206372007,84.24802838,0.282745777,6.640666618,0.146892869,3.026586053,0.046132658,270.4178581,8.184429178,7168.530696,7142.45601,7040.598353,7036.08797,4.850224358,341.4848162,8.078567105,8.073699839,8.063705527,8.060657973,0.465922316,0.037570604,2207.338108,2208.526161,2182.325723,2190.158659,1.862414715,40.6439554,3.471352377,3.39599972,3.377055366,3.306770763,7.662067566,0.258752264
79,ECO03,Acropora hyacinthus,Ahya,20,5,2021,Middle,-23.162195,150.920995,-23.162195,150.920995,GPS EcoRRAP sites,60,1-May,3.8,KEMD_BA1S,5.35,150.920371,-23.159904,5.5,150.928788,-23.176022,KEMD_BA1S,-3,0.496189392,0.376397806,0.335611151,0.206372007,84.24802838,0.282745777,6.640666618,0.146892869,3.026586053,0.046132658,270.4178581,8.184429178,7168.530696,7142.45601,7040.598353,7036.08797,4.850224358,341.4848162,8.078567105,8.073699839,8.063705527,8.060657973,0.465922316,0.037570604,2207.338108,2208.526161,2182.325723,2190.158659,1.862414715,40.6439554,3.471352377,3.39599972,3.377055366,3.306770763,7.662067566,0.258752264
80,ECO03,Acropora hyacinthus,Ahya,20,5,2021,Middle,-23.162195,150.920995,-23.162195,150.920995,GPS EcoRRAP sites,60,1-May,3.8,KEMD_BA1S,5.35,150.920371,-23.159904,5.5,150.928788,-23.176022,KEMD_BA1S,-3,0.496189392,0.376397806,0.335611151,0.206372007,84.24802838,0.282745777,6.640666618,0.146892869,3.026586053,0.046132658,270.4178581,8.184429178,7168.530696,7142.45601,7040.598353,7036.08797,4.850224358,341.4848162,8.078567105,8.073699839,8.063705527,8.060657973,0.465922316,0.037570604,2207.338108,2208.526161,2182.325723,2190.158659,1.862414715,40.6439554,3.471352377,3.39599972,3.377055366,3.306770763,7.662067566,0.258752264
81,ECO03,Acropora hyacinthus,Ahya,20,5,2021,Middle,-23.162195,150.920995,-23.162195,150.920995,GPS EcoRRAP sites,60,1-May,3.8,KEMD_BA1S,5.35,150.920371,-23.159904,5.5,150.928788,-23.176022,KEMD_BA1S,-3,0.496189392,0.376397806,0.335611151,0.206372007,84.24802838,0.282745777,6.640666618,0.146892869,3.026586053,0.046132658,270.4178581,8.184429178,7168.530696,7142.45601,7040.598353,7036.08797,4.850224358,341.4848162,8.078567105,8.073699839,8.063705527,8.060657973,0.465922316,0.037570604,2207.338108,2208.526161,2182.325723,2190.158659,1.862414715,40.6439554,3.471352377,3.39599972,3.377055366,3.306770763,7.662067566,0.258752264
82,ECO03,Acropora hyacinthus,Ahya,20,5,2021,Miall,-23.15045,150.90317,-23.15045,150.90317,GPS EcoRRAP sites,60,1-May,2.9,KEML_BA1S,5.35,150.905371,-23.149904,3,150.898788,-23.146022,KEML_BA1S,-3,0.499277381,0.355589946,0.335547857,0.207287407,84.97255984,0.285123604,7.60462442,0.114126874,3.418355183,0.04236564,272.2830977,9.307603384,7175.472105,7142.978052,7043.705333,7044.254953,4.908944161,345.7715617,8.077974485,8.072190202,8.062761936,8.059541982,0.462979915,0.037328968,2205.018602,2208.396757,2178.462295,2185.826535,2.01368394,43.86734536,3.463269456,3.40278149,3.364506432,3.295582242,7.674092867,0.258195348
83,ECO03,Acropora hyacinthus,Ahya,20,5,2021,Miall,-23.15045,150.90317,-23.15045,150.90317,GPS EcoRRAP sites,60,1-May,2.9,KEML_BA1S,5.35,150.905371,-23.149904,3,150.898788,-23.146022,KEML_BA1S,-3,0.499277381,0.355589946,0.335547857,0.207287407,84.97255984,0.285123604,7.60462442,0.114126874,3.418355183,0.04236564,272.2830977,9.307603384,7175.472105,7142.978052,7043.705333,7044.254953,4.908944161,345.7715617,8.077974485,8.072190202,8.062761936,8.059541982,0.462979915,0.037328968,2205.018602,2208.396757,2178.462295,2185.826535,2.01368394,43.86734536,3.463269456,3.40278149,3.364506432,3.295582242,7.674092867,0.258195348
84,ECO03,Acropora hyacinthus,Ahya,20,5,2021,Miall,-23.15045,150.90317,-23.15045,150.90317,GPS EcoRRAP sites,60,1-May,2.9,KEML_BA1S,5.35,150.905371,-23.149904,3,150.898788,-23.146022,KEML_BA1S,-3,0.499277381,0.355589946,0.335547857,0.207287407,84.97255984,0.285123604,7.60462442,0.114126874,3.418355183,0.04236564,272.2830977,9.307603384,7175.472105,7142.978052,7043.705333,7044.254953,4.908944161,345.7715617,8.077974485,8.072190202,8.062761936,8.059541982,0.462979915,0.037328968,2205.018602,2208.396757,2178.462295,2185.826535,2.01368394,43.86734536,3.463269456,3.40278149,3.364506432,3.295582242,7.674092867,0.258195348
84,ECO03,Acropora hyacinthus,Ahya,20,5,2021,Miall,-23.15045,150.90317,-23.15045,150.90317,GPS EcoRRAP sites,60,1-May,2.9,KEML_BA1S,5.35,150.905371,-23.149904,3,150.898788,-23.146022,KEML_BA1S,-3,0.499277381,0.355589946,0.335547857,0.207287407,84.97255984,0.285123604,7.60462442,0.114126874,3.418355183,0.04236564,272.2830977,9.307603384,7175.472105,7142.978052,7043.705333,7044.254953,4.908944161,345.7715617,8.077974485,8.072190202,8.062761936,8.059541982,0.462979915,0.037328968,2205.018602,2208.396757,2178.462295,2185.826535,2.01368394,43.86734536,3.463269456,3.40278149,3.364506432,3.295582242,7.674092867,0.258195348
85,ECO03,Acropora hyacinthus,Ahya,20,5,2021,Miall,-23.15045,150.90317,-23.15045,150.90317,GPS EcoRRAP sites,60,1-May,2.9,KEML_BA1S,5.35,150.905371,-23.149904,3,150.898788,-23.146022,KEML_BA1S,-3,0.499277381,0.355589946,0.335547857,0.207287407,84.97255984,0.285123604,7.60462442,0.114126874,3.418355183,0.04236564,272.2830977,9.307603384,7175.472105,7142.978052,7043.705333,7044.254953,4.908944161,345.7715617,8.077974485,8.072190202,8.062761936,8.059541982,0.462979915,0.037328968,2205.018602,2208.396757,2178.462295,2185.826535,2.01368394,43.86734536,3.463269456,3.40278149,3.364506432,3.295582242,7.674092867,0.258195348
86,ECO03,Acropora hyacinthus,Ahya,20,5,2021,Miall,-23.15045,150.90317,-23.15045,150.90317,GPS EcoRRAP sites,60,1-May,2.9,KEML_BA1S,5.35,150.905371,-23.149904,3,150.898788,-23.146022,KEML_BA1S,-3,0.499277381,0.355589946,0.335547857,0.207287407,84.97255984,0.285123604,7.60462442,0.114126874,3.418355183,0.04236564,272.2830977,9.307603384,7175.472105,7142.978052,7043.705333,7044.254953,4.908944161,345.7715617,8.077974485,8.072190202,8.062761936,8.059541982,0.462979915,0.037328968,2205.018602,2208.396757,2178.462295,2185.826535,2.01368394,43.86734536,3.463269456,3.40278149,3.364506432,3.295582242,7.674092867,0.258195348
87,ECO03,Acropora hyacinthus,Ahya,20,5,2021,Miall,-23.15045,150.90317,-23.15045,150.90317,GPS EcoRRAP sites,60,1-May,2.9,KEML_BA1S,5.35,150.905371,-23.149904,3,150.898788,-23.146022,KEML_BA1S,-3,0.499277381,0.355589946,0.335547857,0.207287407,84.97255984,0.285123604,7.60462442,0.114126874,3.418355183,0.04236564,272.2830977,9.307603384,7175.472105,7142.978052,7043.705333,7044.254953,4.908944161,345.7715617,8.077974485,8.072190202,8.062761936,8.059541982,0.462979915,0.037328968,2205.018602,2208.396757,2178.462295,2185.826535,2.01368394,43.86734536,3.463269456,3.40278149,3.364506432,3.295582242,7.674092867,0.258195348
88,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.944082,147.699448,-18.944082,147.699448,GPS EcoRRAP sites,60,1-May,4.7,OCLB_FL1S,5.35,147.700371,-18.944904,5.5,147.688788,-18.946022,OCLB_FL1S,-5.55,0.431887604,0.401557387,0.266247793,0.265884516,43.82785762,0.116690704,0.675334633,0.470647297,0.228512544,0.115308424,77.31023919,0.176663594,6849.233213,6860.873079,6773.256363,6776.874355,2.457064516,166.4232787,8.084517514,8.08344951,8.075342253,8.07390135,0.290787824,0.023482112,2253.838837,2252.868546,2250.485927,2250.021383,0.266284243,5.992689416,3.766913193,3.75768796,3.72197237,3.729022269,2.484515468,0.092472979
89,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.944082,147.699448,-18.944082,147.699448,GPS EcoRRAP sites,60,1-May,4.7,OCLB_FL1S,5.35,147.700371,-18.944904,5.5,147.688788,-18.946022,OCLB_FL1S,-5.55,0.431887604,0.401557387,0.266247793,0.265884516,43.82785762,0.116690704,0.675334633,0.470647297,0.228512544,0.115308424,77.31023919,0.176663594,6849.233213,6860.873079,6773.256363,6776.874355,2.457064516,166.4232787,8.084517514,8.08344951,8.075342253,8.07390135,0.290787824,0.023482112,2253.838837,2252.868546,2250.485927,2250.021383,0.266284243,5.992689416,3.766913193,3.75768796,3.72197237,3.729022269,2.484515468,0.092472979
90,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.944082,147.699448,-18.944082,147.699448,GPS EcoRRAP sites,60,1-May,4.7,OCLB_FL1S,5.35,147.700371,-18.944904,5.5,147.688788,-18.946022,OCLB_FL1S,-5.55,0.431887604,0.401557387,0.266247793,0.265884516,43.82785762,0.116690704,0.675334633,0.470647297,0.228512544,0.115308424,77.31023919,0.176663594,6849.233213,6860.873079,6773.256363,6776.874355,2.457064516,166.4232787,8.084517514,8.08344951,8.075342253,8.07390135,0.290787824,0.023482112,2253.838837,2252.868546,2250.485927,2250.021383,0.266284243,5.992689416,3.766913193,3.75768796,3.72197237,3.729022269,2.484515468,0.092472979
91,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.944082,147.699448,-18.944082,147.699448,GPS EcoRRAP sites,60,1-May,4.7,OCLB_FL1S,5.35,147.700371,-18.944904,5.5,147.688788,-18.946022,OCLB_FL1S,-5.55,0.431887604,0.401557387,0.266247793,0.265884516,43.82785762,0.116690704,0.675334633,0.470647297,0.228512544,0.115308424,77.31023919,0.176663594,6849.233213,6860.873079,6773.256363,6776.874355,2.457064516,166.4232787,8.084517514,8.08344951,8.075342253,8.07390135,0.290787824,0.023482112,2253.838837,2252.868546,2250.485927,2250.021383,0.266284243,5.992689416,3.766913193,3.75768796,3.72197237,3.729022269,2.484515468,0.092472979
94,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022,OCLB_BA1S,-5.55,0.432390096,0.401364647,0.26491581,0.260391339,44.25752919,0.117245192,0.687690642,0.479679924,0.228551211,0.11426622,77.77950927,0.17776601,6849.160541,6860.381225,6772.867527,6777.025866,2.459231536,166.5604941,8.084506079,8.083323115,8.075267172,8.073784248,0.290747948,0.023478674,2253.829404,2252.870635,2250.434152,2249.985952,0.267012884,6.008949127,3.76692458,3.757277457,3.721600351,3.72930489,2.492894577,0.092775573
95,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022,OCLB_BA1S,-5.55,0.432390096,0.401364647,0.26491581,0.260391339,44.25752919,0.117245192,0.687690642,0.479679924,0.228551211,0.11426622,77.77950927,0.17776601,6849.160541,6860.381225,6772.867527,6777.025866,2.459231536,166.5604941,8.084506079,8.083323115,8.075267172,8.073784248,0.290747948,0.023478674,2253.829404,2252.870635,2250.434152,2249.985952,0.267012884,6.008949127,3.76692458,3.757277457,3.721600351,3.72930489,2.492894577,0.092775573
96,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022,OCLB_BA1S,-5.55,0.432390096,0.401364647,0.26491581,0.260391339,44.25752919,0.117245192,0.687690642,0.479679924,0.228551211,0.11426622,77.77950927,0.17776601,6849.160541,6860.381225,6772.867527,6777.025866,2.459231536,166.5604941,8.084506079,8.083323115,8.075267172,8.073784248,0.290747948,0.023478674,2253.829404,2252.870635,2250.434152,2249.985952,0.267012884,6.008949127,3.76692458,3.757277457,3.721600351,3.72930489,2.492894577,0.092775573
97,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.944082,147.699448,-18.944082,147.699448,GPS EcoRRAP sites,60,1-May,4.7,OCLB_FL1S,5.35,147.700371,-18.944904,5.5,147.688788,-18.946022,OCLB_FL1S,-5.55,0.431887604,0.401557387,0.266247793,0.265884516,43.82785762,0.116690704,0.675334633,0.470647297,0.228512544,0.115308424,77.31023919,0.176663594,6849.233213,6860.873079,6773.256363,6776.874355,2.457064516,166.4232787,8.084517514,8.08344951,8.075342253,8.07390135,0.290787824,0.023482112,2253.838837,2252.868546,2250.485927,2250.021383,0.266284243,5.992689416,3.766913193,3.75768796,3.72197237,3.729022269,2.484515468,0.092472979
97,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.944082,147.699448,-18.944082,147.699448,GPS EcoRRAP sites,60,1-May,4.7,OCLB_FL1S,5.35,147.700371,-18.944904,5.5,147.688788,-18.946022,OCLB_FL1S,-5.55,0.431887604,0.401557387,0.266247793,0.265884516,43.82785762,0.116690704,0.675334633,0.470647297,0.228512544,0.115308424,77.31023919,0.176663594,6849.233213,6860.873079,6773.256363,6776.874355,2.457064516,166.4232787,8.084517514,8.08344951,8.075342253,8.07390135,0.290787824,0.023482112,2253.838837,2252.868546,2250.485927,2250.021383,0.266284243,5.992689416,3.766913193,3.75768796,3.72197237,3.729022269,2.484515468,0.092472979
98,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022,OCLB_BA1S,-5.55,0.432390096,0.401364647,0.26491581,0.260391339,44.25752919,0.117245192,0.687690642,0.479679924,0.228551211,0.11426622,77.77950927,0.17776601,6849.160541,6860.381225,6772.867527,6777.025866,2.459231536,166.5604941,8.084506079,8.083323115,8.075267172,8.073784248,0.290747948,0.023478674,2253.829404,2252.870635,2250.434152,2249.985952,0.267012884,6.008949127,3.76692458,3.757277457,3.721600351,3.72930489,2.492894577,0.092775573
100,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.944082,147.699448,-18.944082,147.699448,GPS EcoRRAP sites,60,1-May,4.7,OCLB_FL1S,5.35,147.700371,-18.944904,5.5,147.688788,-18.946022,OCLB_FL1S,-5.55,0.431887604,0.401557387,0.266247793,0.265884516,43.82785762,0.116690704,0.675334633,0.470647297,0.228512544,0.115308424,77.31023919,0.176663594,6849.233213,6860.873079,6773.256363,6776.874355,2.457064516,166.4232787,8.084517514,8.08344951,8.075342253,8.07390135,0.290787824,0.023482112,2253.838837,2252.868546,2250.485927,2250.021383,0.266284243,5.992689416,3.766913193,3.75768796,3.72197237,3.729022269,2.484515468,0.092472979
101,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.944082,147.699448,-18.944082,147.699448,GPS EcoRRAP sites,60,1-May,4.7,OCLB_FL1S,5.35,147.700371,-18.944904,5.5,147.688788,-18.946022,OCLB_FL1S,-5.55,0.431887604,0.401557387,0.266247793,0.265884516,43.82785762,0.116690704,0.675334633,0.470647297,0.228512544,0.115308424,77.31023919,0.176663594,6849.233213,6860.873079,6773.256363,6776.874355,2.457064516,166.4232787,8.084517514,8.08344951,8.075342253,8.07390135,0.290787824,0.023482112,2253.838837,2252.868546,2250.485927,2250.021383,0.266284243,5.992689416,3.766913193,3.75768796,3.72197237,3.729022269,2.484515468,0.092472979
