"","individualID","projectID","scientificName","scientificAbbreviation","dayCollected","monthCollected","yearCollected","locality","decimalLatitudeOriginal","decimalLongitudeOriginal","decimalLatitude","decimalLongitude","georeferenceProtocol","coordinateUncertaintyInMeters","depthOfColonyinMetersOriginal","depthOfColonyinMetersCorrected","EcoPlotID_full","k_value_GBR1","long_GBR1","lat_GBR1","k_value_GBR4","long_GBR4","lat_GBR4","Site.Name","Depth","Chl_a_sum_mean_monthly_max","Chl_a_sum_median_monthly_max","Chl_a_sum_overall_mean","Chl_a_sum_overall_median","Chl_a_sum_cv_monthly_mean","Chl_a_sum_sd_monthly_mean","NO3_mean_monthly_max","NO3_median_monthly_max","NO3_overall_mean","NO3_overall_median","NO3_cv_monthly_mean","NO3_sd_monthly_mean","Oxygen_mean_monthly_max","Oxygen_median_monthly_max","Oxygen_overall_mean","Oxygen_overall_median","Oxygen_cv_monthly_mean","Oxygen_sd_monthly_mean","PH_mean_monthly_max","PH_median_monthly_max","PH_overall_mean","PH_overall_median","PH_cv_monthly_mean","PH_sd_monthly_mean","alk_mean_monthly_max","alk_median_monthly_max","alk_overall_mean","alk_overall_median","alk_cv_monthly_mean","alk_sd_monthly_mean","omega_ar_mean_monthly_max","omega_ar_median_monthly_max","omega_ar_overall_mean","omega_ar_overall_median","omega_ar_cv_monthly_mean","omega_ar_sd_monthly_mean"
"30","30","ECO03","Acropora hyacinthus","Ahya",12,5,2021,"Lady_Musgrave",-23.900155,152.393624,-23.900155,152.393624,"GPS EcoRRAP sites",60,"2-Sep",4.1,"CBLM_BA1S",5.35,152.395371,-23.899904,5.5,152.398788,-23.896022,"CBLM_BA1S",-5.55,1.27946605742687,1.2245852924252,0.938109422562514,0.876572130578433,29.4039838663114,0.275841543258628,3.3341952535025,2.01705769721148,1.01104482659563,0.606219202904588,80.2530648514286,0.811394460364801,7084.87038904496,7065.73933951641,7006.08808347586,6974.89068496202,2.88651959999404,202.232105722377,8.12243069333872,8.120281227,8.112067882,8.10928906471088,0.329276368333197,0.0267111225198673,2250.12804483518,2250.68768972144,2247.4498539927,2247.243836197,0.195945674701922,4.40378077999336,3.72381415271833,3.72722732796343,3.67907872124767,3.69302623581172,1.82420686111481,0.067114006
"31","31","ECO03","Acropora hyacinthus","Ahya",12,5,2021,"Lady_Musgrave",-23.900155,152.393624,-23.900155,152.393624,"GPS EcoRRAP sites",60,"2-Sep",4.1,"CBLM_BA1S",5.35,152.395371,-23.899904,5.5,152.398788,-23.896022,"CBLM_BA1S",-5.55,1.27946605742687,1.2245852924252,0.938109422562514,0.876572130578433,29.4039838663114,0.275841543258628,3.3341952535025,2.01705769721148,1.01104482659563,0.606219202904588,80.2530648514286,0.811394460364801,7084.87038904496,7065.73933951641,7006.08808347586,6974.89068496202,2.88651959999404,202.232105722377,8.12243069333872,8.120281227,8.112067882,8.10928906471088,0.329276368333197,0.0267111225198673,2250.12804483518,2250.68768972144,2247.4498539927,2247.243836197,0.195945674701922,4.40378077999336,3.72381415271833,3.72722732796343,3.67907872124767,3.69302623581172,1.82420686111481,0.067114006
"32","32","ECO03","Acropora hyacinthus","Ahya",12,5,2021,"Lady_Musgrave",-23.900155,152.393624,-23.900155,152.393624,"GPS EcoRRAP sites",60,"2-Sep",4.1,"CBLM_BA1S",5.35,152.395371,-23.899904,5.5,152.398788,-23.896022,"CBLM_BA1S",-5.55,1.27946605742687,1.2245852924252,0.938109422562514,0.876572130578433,29.4039838663114,0.275841543258628,3.3341952535025,2.01705769721148,1.01104482659563,0.606219202904588,80.2530648514286,0.811394460364801,7084.87038904496,7065.73933951641,7006.08808347586,6974.89068496202,2.88651959999404,202.232105722377,8.12243069333872,8.120281227,8.112067882,8.10928906471088,0.329276368333197,0.0267111225198673,2250.12804483518,2250.68768972144,2247.4498539927,2247.243836197,0.195945674701922,4.40378077999336,3.72381415271833,3.72722732796343,3.67907872124767,3.69302623581172,1.82420686111481,0.067114006
"33","33","ECO03","Acropora hyacinthus","Ahya",13,5,2021,"Lady_Musgrave",-23.894298,152.404406,-23.894298,152.404406,"GPS EcoRRAP sites",60,"2-May",4.6,"CBLM_BA2S",5.35,152.405371,-23.894904,5.5,152.398788,-23.896022,"CBLM_BA2S",-5.55,1.29975055283597,1.26108780390079,0.953220951449264,0.897332457168624,30.0266331400201,0.28622015810548,3.78106181429006,2.46635196205336,1.14215363140351,0.665380659185741,77.938686332265,0.890179536212152,7086.02899532989,7066.898079,7005.3996504814,6974.56667682135,2.90475112571598,203.4894252,8.12293457001671,8.121492389,8.112531051,8.10965324387568,0.327162530585398,0.026541162,2250.2694418166,2250.67700701727,2247.53546723449,2247.22361787957,0.195330138404829,4.39011413884676,3.72520395285678,3.72936113952693,3.68050641202052,3.694232394964,1.80754921838136,0.066526965
"34","34","ECO03","Acropora hyacinthus","Ahya",13,5,2021,"Lady_Musgrave",-23.894298,152.404406,-23.894298,152.404406,"GPS EcoRRAP sites",60,"2-May",4.6,"CBLM_BA2S",5.35,152.405371,-23.894904,5.5,152.398788,-23.896022,"CBLM_BA2S",-5.55,1.29975055283597,1.26108780390079,0.953220951449264,0.897332457168624,30.0266331400201,0.28622015810548,3.78106181429006,2.46635196205336,1.14215363140351,0.665380659185741,77.938686332265,0.890179536212152,7086.02899532989,7066.898079,7005.3996504814,6974.56667682135,2.90475112571598,203.4894252,8.12293457001671,8.121492389,8.112531051,8.10965324387568,0.327162530585398,0.026541162,2250.2694418166,2250.67700701727,2247.53546723449,2247.22361787957,0.195330138404829,4.39011413884676,3.72520395285678,3.72936113952693,3.68050641202052,3.694232394964,1.80754921838136,0.066526965
"35","35","ECO03","Stylophora pistillata","Spis",13,5,2021,"Lady_Musgrave",-23.894298,152.404406,-23.894298,152.404406,"GPS EcoRRAP sites",60,"2-May",4.6,"CBLM_BA2S",5.35,152.405371,-23.894904,5.5,152.398788,-23.896022,"CBLM_BA2S",-5.55,1.29975055283597,1.26108780390079,0.953220951449264,0.897332457168624,30.0266331400201,0.28622015810548,3.78106181429006,2.46635196205336,1.14215363140351,0.665380659185741,77.938686332265,0.890179536212152,7086.02899532989,7066.898079,7005.3996504814,6974.56667682135,2.90475112571598,203.4894252,8.12293457001671,8.121492389,8.112531051,8.10965324387568,0.327162530585398,0.026541162,2250.2694418166,2250.67700701727,2247.53546723449,2247.22361787957,0.195330138404829,4.39011413884676,3.72520395285678,3.72936113952693,3.68050641202052,3.694232394964,1.80754921838136,0.066526965
"36","36","ECO03","Stylophora pistillata","Spis",13,5,2021,"Lady_Musgrave",-23.894298,152.404406,-23.894298,152.404406,"GPS EcoRRAP sites",60,"2-May",4.6,"CBLM_BA2S",5.35,152.405371,-23.894904,5.5,152.398788,-23.896022,"CBLM_BA2S",-5.55,1.29975055283597,1.26108780390079,0.953220951449264,0.897332457168624,30.0266331400201,0.28622015810548,3.78106181429006,2.46635196205336,1.14215363140351,0.665380659185741,77.938686332265,0.890179536212152,7086.02899532989,7066.898079,7005.3996504814,6974.56667682135,2.90475112571598,203.4894252,8.12293457001671,8.121492389,8.112531051,8.10965324387568,0.327162530585398,0.026541162,2250.2694418166,2250.67700701727,2247.53546723449,2247.22361787957,0.195330138404829,4.39011413884676,3.72520395285678,3.72936113952693,3.68050641202052,3.694232394964,1.80754921838136,0.066526965
"37","37","ECO03","Stylophora pistillata","Spis",13,5,2021,"Lady_Musgrave",-23.894298,152.404406,-23.894298,152.404406,"GPS EcoRRAP sites",60,"2-May",4.6,"CBLM_BA2S",5.35,152.405371,-23.894904,5.5,152.398788,-23.896022,"CBLM_BA2S",-5.55,1.29975055283597,1.26108780390079,0.953220951449264,0.897332457168624,30.0266331400201,0.28622015810548,3.78106181429006,2.46635196205336,1.14215363140351,0.665380659185741,77.938686332265,0.890179536212152,7086.02899532989,7066.898079,7005.3996504814,6974.56667682135,2.90475112571598,203.4894252,8.12293457001671,8.121492389,8.112531051,8.10965324387568,0.327162530585398,0.026541162,2250.2694418166,2250.67700701727,2247.53546723449,2247.22361787957,0.195330138404829,4.39011413884676,3.72520395285678,3.72936113952693,3.68050641202052,3.694232394964,1.80754921838136,0.066526965
"38","38","ECO03","Stylophora pistillata","Spis",13,5,2021,"Lady_Musgrave",-23.894298,152.404406,-23.894298,152.404406,"GPS EcoRRAP sites",60,"2-May",4.6,"CBLM_BA2S",5.35,152.405371,-23.894904,5.5,152.398788,-23.896022,"CBLM_BA2S",-5.55,1.29975055283597,1.26108780390079,0.953220951449264,0.897332457168624,30.0266331400201,0.28622015810548,3.78106181429006,2.46635196205336,1.14215363140351,0.665380659185741,77.938686332265,0.890179536212152,7086.02899532989,7066.898079,7005.3996504814,6974.56667682135,2.90475112571598,203.4894252,8.12293457001671,8.121492389,8.112531051,8.10965324387568,0.327162530585398,0.026541162,2250.2694418166,2250.67700701727,2247.53546723449,2247.22361787957,0.195330138404829,4.39011413884676,3.72520395285678,3.72936113952693,3.68050641202052,3.694232394964,1.80754921838136,0.066526965
"39","39","ECO03","Stylophora pistillata","Spis",13,5,2021,"Lady_Musgrave",-23.894298,152.404406,-23.894298,152.404406,"GPS EcoRRAP sites",60,"2-May",4.6,"CBLM_BA2S",5.35,152.405371,-23.894904,5.5,152.398788,-23.896022,"CBLM_BA2S",-5.55,1.29975055283597,1.26108780390079,0.953220951449264,0.897332457168624,30.0266331400201,0.28622015810548,3.78106181429006,2.46635196205336,1.14215363140351,0.665380659185741,77.938686332265,0.890179536212152,7086.02899532989,7066.898079,7005.3996504814,6974.56667682135,2.90475112571598,203.4894252,8.12293457001671,8.121492389,8.112531051,8.10965324387568,0.327162530585398,0.026541162,2250.2694418166,2250.67700701727,2247.53546723449,2247.22361787957,0.195330138404829,4.39011413884676,3.72520395285678,3.72936113952693,3.68050641202052,3.694232394964,1.80754921838136,0.066526965
"40","40","ECO03","Stylophora pistillata","Spis",13,5,2021,"Lady_Musgrave",-23.894298,152.404406,-23.894298,152.404406,"GPS EcoRRAP sites",60,"2-May",4.6,"CBLM_BA2S",5.35,152.405371,-23.894904,5.5,152.398788,-23.896022,"CBLM_BA2S",-5.55,1.29975055283597,1.26108780390079,0.953220951449264,0.897332457168624,30.0266331400201,0.28622015810548,3.78106181429006,2.46635196205336,1.14215363140351,0.665380659185741,77.938686332265,0.890179536212152,7086.02899532989,7066.898079,7005.3996504814,6974.56667682135,2.90475112571598,203.4894252,8.12293457001671,8.121492389,8.112531051,8.10965324387568,0.327162530585398,0.026541162,2250.2694418166,2250.67700701727,2247.53546723449,2247.22361787957,0.195330138404829,4.39011413884676,3.72520395285678,3.72936113952693,3.68050641202052,3.694232394964,1.80754921838136,0.066526965
"41","41","ECO03","Stylophora pistillata","Spis",13,5,2021,"Lady_Musgrave",-23.894298,152.404406,-23.894298,152.404406,"GPS EcoRRAP sites",60,"2-May",4.6,"CBLM_BA2S",5.35,152.405371,-23.894904,5.5,152.398788,-23.896022,"CBLM_BA2S",-5.55,1.29975055283597,1.26108780390079,0.953220951449264,0.897332457168624,30.0266331400201,0.28622015810548,3.78106181429006,2.46635196205336,1.14215363140351,0.665380659185741,77.938686332265,0.890179536212152,7086.02899532989,7066.898079,7005.3996504814,6974.56667682135,2.90475112571598,203.4894252,8.12293457001671,8.121492389,8.112531051,8.10965324387568,0.327162530585398,0.026541162,2250.2694418166,2250.67700701727,2247.53546723449,2247.22361787957,0.195330138404829,4.39011413884676,3.72520395285678,3.72936113952693,3.68050641202052,3.694232394964,1.80754921838136,0.066526965
"42","42","ECO03","Stylophora pistillata","Spis",13,5,2021,"Lady_Musgrave",-23.896238,152.413635,-23.896238,152.413635,"GPS EcoRRAP sites",60,"1",4.1,"CBLM_LA1S",5.35,152.415371,-23.894904,5.5,152.398788,-23.896022,"CBLM_LA1S",-5.55,1.30215453409428,1.26488809068379,0.95456242178622,0.89584871313686,30.0747313299842,0.287082083729197,3.81745436710681,2.52594545368842,1.15304564095084,0.673269442101871,77.6100368285207,0.894879146591599,7086.28199592522,7067.39840658399,7005.42975759369,6974.20155323767,2.9076634789225,203.694322603121,8.12303758313539,8.121740621,8.11261053248182,8.10964200931924,0.326856708761113,0.026516612,2250.30336776179,2250.72850837388,2247.55950045974,2247.23649677561,0.195259342871896,4.38856991125257,3.72557865092418,3.72882585686482,3.68084000757382,3.69450721618802,1.804508388133,0.066421067
"43","42","ECO03","Stylophora pistillata","Spis",13,5,2021,"Lady_Musgrave",-23.896238,152.413635,-23.896238,152.413635,"GPS EcoRRAP sites",60,"1",4.1,"CBLM_LA1S",5.35,152.415371,-23.894904,5.5,152.398788,-23.896022,"CBLM_LA1S",-5.55,1.30215453409428,1.26488809068379,0.95456242178622,0.89584871313686,30.0747313299842,0.287082083729197,3.81745436710681,2.52594545368842,1.15304564095084,0.673269442101871,77.6100368285207,0.894879146591599,7086.28199592522,7067.39840658399,7005.42975759369,6974.20155323767,2.9076634789225,203.694322603121,8.12303758313539,8.121740621,8.11261053248182,8.10964200931924,0.326856708761113,0.026516612,2250.30336776179,2250.72850837388,2247.55950045974,2247.23649677561,0.195259342871896,4.38856991125257,3.72557865092418,3.72882585686482,3.68084000757382,3.69450721618802,1.804508388133,0.066421067
"44","43","ECO03","Acropora hyacinthus","Ahya",13,5,2021,"Lady_Musgrave",-23.896238,152.413635,-23.896238,152.413635,"GPS EcoRRAP sites",60,"1",4.1,"CBLM_LA1S",5.35,152.415371,-23.894904,5.5,152.398788,-23.896022,"CBLM_LA1S",-5.55,1.30215453409428,1.26488809068379,0.95456242178622,0.89584871313686,30.0747313299842,0.287082083729197,3.81745436710681,2.52594545368842,1.15304564095084,0.673269442101871,77.6100368285207,0.894879146591599,7086.28199592522,7067.39840658399,7005.42975759369,6974.20155323767,2.9076634789225,203.694322603121,8.12303758313539,8.121740621,8.11261053248182,8.10964200931924,0.326856708761113,0.026516612,2250.30336776179,2250.72850837388,2247.55950045974,2247.23649677561,0.195259342871896,4.38856991125257,3.72557865092418,3.72882585686482,3.68084000757382,3.69450721618802,1.804508388133,0.066421067
"45","44","ECO03","Stylophora pistillata","Spis",13,5,2021,"Lady_Musgrave",-23.896238,152.413635,-23.896238,152.413635,"GPS EcoRRAP sites",60,"1",4.1,"CBLM_LA1S",5.35,152.415371,-23.894904,5.5,152.398788,-23.896022,"CBLM_LA1S",-5.55,1.30215453409428,1.26488809068379,0.95456242178622,0.89584871313686,30.0747313299842,0.287082083729197,3.81745436710681,2.52594545368842,1.15304564095084,0.673269442101871,77.6100368285207,0.894879146591599,7086.28199592522,7067.39840658399,7005.42975759369,6974.20155323767,2.9076634789225,203.694322603121,8.12303758313539,8.121740621,8.11261053248182,8.10964200931924,0.326856708761113,0.026516612,2250.30336776179,2250.72850837388,2247.55950045974,2247.23649677561,0.195259342871896,4.38856991125257,3.72557865092418,3.72882585686482,3.68084000757382,3.69450721618802,1.804508388133,0.066421067
"46","45","ECO03","Acropora hyacinthus","Ahya",13,5,2021,"Lady_Musgrave",-23.896238,152.413635,-23.896238,152.413635,"GPS EcoRRAP sites",60,"1",4.1,"CBLM_LA1S",5.35,152.415371,-23.894904,5.5,152.398788,-23.896022,"CBLM_LA1S",-5.55,1.30215453409428,1.26488809068379,0.95456242178622,0.89584871313686,30.0747313299842,0.287082083729197,3.81745436710681,2.52594545368842,1.15304564095084,0.673269442101871,77.6100368285207,0.894879146591599,7086.28199592522,7067.39840658399,7005.42975759369,6974.20155323767,2.9076634789225,203.694322603121,8.12303758313539,8.121740621,8.11261053248182,8.10964200931924,0.326856708761113,0.026516612,2250.30336776179,2250.72850837388,2247.55950045974,2247.23649677561,0.195259342871896,4.38856991125257,3.72557865092418,3.72882585686482,3.68084000757382,3.69450721618802,1.804508388133,0.066421067
"47","46","ECO03","Stylophora pistillata","Spis",13,5,2021,"Lady_Musgrave",-23.896238,152.413635,-23.896238,152.413635,"GPS EcoRRAP sites",60,"1",4.1,"CBLM_LA1S",5.35,152.415371,-23.894904,5.5,152.398788,-23.896022,"CBLM_LA1S",-5.55,1.30215453409428,1.26488809068379,0.95456242178622,0.89584871313686,30.0747313299842,0.287082083729197,3.81745436710681,2.52594545368842,1.15304564095084,0.673269442101871,77.6100368285207,0.894879146591599,7086.28199592522,7067.39840658399,7005.42975759369,6974.20155323767,2.9076634789225,203.694322603121,8.12303758313539,8.121740621,8.11261053248182,8.10964200931924,0.326856708761113,0.026516612,2250.30336776179,2250.72850837388,2247.55950045974,2247.23649677561,0.195259342871896,4.38856991125257,3.72557865092418,3.72882585686482,3.68084000757382,3.69450721618802,1.804508388133,0.066421067
"48","47","ECO03","Stylophora pistillata","Spis",13,5,2021,"Lady_Musgrave",-23.896238,152.413635,-23.896238,152.413635,"GPS EcoRRAP sites",60,"1",4.1,"CBLM_LA1S",5.35,152.415371,-23.894904,5.5,152.398788,-23.896022,"CBLM_LA1S",-5.55,1.30215453409428,1.26488809068379,0.95456242178622,0.89584871313686,30.0747313299842,0.287082083729197,3.81745436710681,2.52594545368842,1.15304564095084,0.673269442101871,77.6100368285207,0.894879146591599,7086.28199592522,7067.39840658399,7005.42975759369,6974.20155323767,2.9076634789225,203.694322603121,8.12303758313539,8.121740621,8.11261053248182,8.10964200931924,0.326856708761113,0.026516612,2250.30336776179,2250.72850837388,2247.55950045974,2247.23649677561,0.195259342871896,4.38856991125257,3.72557865092418,3.72882585686482,3.68084000757382,3.69450721618802,1.804508388133,0.066421067
"49","48","ECO03","Acropora hyacinthus","Ahya",13,5,2021,"Lady_Musgrave",-23.896238,152.413635,-23.896238,152.413635,"GPS EcoRRAP sites",60,"1",4.1,"CBLM_LA1S",5.35,152.415371,-23.894904,5.5,152.398788,-23.896022,"CBLM_LA1S",-5.55,1.30215453409428,1.26488809068379,0.95456242178622,0.89584871313686,30.0747313299842,0.287082083729197,3.81745436710681,2.52594545368842,1.15304564095084,0.673269442101871,77.6100368285207,0.894879146591599,7086.28199592522,7067.39840658399,7005.42975759369,6974.20155323767,2.9076634789225,203.694322603121,8.12303758313539,8.121740621,8.11261053248182,8.10964200931924,0.326856708761113,0.026516612,2250.30336776179,2250.72850837388,2247.55950045974,2247.23649677561,0.195259342871896,4.38856991125257,3.72557865092418,3.72882585686482,3.68084000757382,3.69450721618802,1.804508388133,0.066421067
"50","49","ECO03","Stylophora pistillata","Spis",13,5,2021,"Lady_Musgrave",-23.896238,152.413635,-23.896238,152.413635,"GPS EcoRRAP sites",60,"1",4.1,"CBLM_LA1S",5.35,152.415371,-23.894904,5.5,152.398788,-23.896022,"CBLM_LA1S",-5.55,1.30215453409428,1.26488809068379,0.95456242178622,0.89584871313686,30.0747313299842,0.287082083729197,3.81745436710681,2.52594545368842,1.15304564095084,0.673269442101871,77.6100368285207,0.894879146591599,7086.28199592522,7067.39840658399,7005.42975759369,6974.20155323767,2.9076634789225,203.694322603121,8.12303758313539,8.121740621,8.11261053248182,8.10964200931924,0.326856708761113,0.026516612,2250.30336776179,2250.72850837388,2247.55950045974,2247.23649677561,0.195259342871896,4.38856991125257,3.72557865092418,3.72882585686482,3.68084000757382,3.69450721618802,1.804508388133,0.066421067
"51","50","ECO03","Acropora hyacinthus","Ahya",13,5,2021,"Lady_Musgrave",-23.896238,152.413635,-23.896238,152.413635,"GPS EcoRRAP sites",60,"1",4.1,"CBLM_LA1S",5.35,152.415371,-23.894904,5.5,152.398788,-23.896022,"CBLM_LA1S",-5.55,1.30215453409428,1.26488809068379,0.95456242178622,0.89584871313686,30.0747313299842,0.287082083729197,3.81745436710681,2.52594545368842,1.15304564095084,0.673269442101871,77.6100368285207,0.894879146591599,7086.28199592522,7067.39840658399,7005.42975759369,6974.20155323767,2.9076634789225,203.694322603121,8.12303758313539,8.121740621,8.11261053248182,8.10964200931924,0.326856708761113,0.026516612,2250.30336776179,2250.72850837388,2247.55950045974,2247.23649677561,0.195259342871896,4.38856991125257,3.72557865092418,3.72882585686482,3.68084000757382,3.69450721618802,1.804508388133,0.066421067
"52","51","ECO03","Acropora hyacinthus","Ahya",13,5,2021,"Lady_Musgrave",-23.896238,152.413635,-23.896238,152.413635,"GPS EcoRRAP sites",60,"1",4.1,"CBLM_LA1S",5.35,152.415371,-23.894904,5.5,152.398788,-23.896022,"CBLM_LA1S",-5.55,1.30215453409428,1.26488809068379,0.95456242178622,0.89584871313686,30.0747313299842,0.287082083729197,3.81745436710681,2.52594545368842,1.15304564095084,0.673269442101871,77.6100368285207,0.894879146591599,7086.28199592522,7067.39840658399,7005.42975759369,6974.20155323767,2.9076634789225,203.694322603121,8.12303758313539,8.121740621,8.11261053248182,8.10964200931924,0.326856708761113,0.026516612,2250.30336776179,2250.72850837388,2247.55950045974,2247.23649677561,0.195259342871896,4.38856991125257,3.72557865092418,3.72882585686482,3.68084000757382,3.69450721618802,1.804508388133,0.066421067
"53","52","ECO03","Stylophora pistillata","Spis",13,5,2021,"Lady_Musgrave",-23.896238,152.413635,-23.896238,152.413635,"GPS EcoRRAP sites",60,"1",4.1,"CBLM_LA1S",5.35,152.415371,-23.894904,5.5,152.398788,-23.896022,"CBLM_LA1S",-5.55,1.30215453409428,1.26488809068379,0.95456242178622,0.89584871313686,30.0747313299842,0.287082083729197,3.81745436710681,2.52594545368842,1.15304564095084,0.673269442101871,77.6100368285207,0.894879146591599,7086.28199592522,7067.39840658399,7005.42975759369,6974.20155323767,2.9076634789225,203.694322603121,8.12303758313539,8.121740621,8.11261053248182,8.10964200931924,0.326856708761113,0.026516612,2250.30336776179,2250.72850837388,2247.55950045974,2247.23649677561,0.195259342871896,4.38856991125257,3.72557865092418,3.72882585686482,3.68084000757382,3.69450721618802,1.804508388133,0.066421067
