"","individualID","projectID","scientificName","scientificAbbreviation","dayCollected","monthCollected","yearCollected","locality","decimalLatitudeOriginal","decimalLongitudeOriginal","decimalLatitude","decimalLongitude","georeferenceProtocol","coordinateUncertaintyInMeters","depthOfColonyinMetersOriginal","depthOfColonyinMetersCorrected","EcoPlotID_full"
"138","131","ECO03","Acropora hyacinthus","Ahya","23",5,2021,"Chicken","-18.653034","147.708676","-18.653034","147.708676","GPS EcoRRAP sites",60,"2-5",5.2,"OCCH_BA1S"
"139","132","ECO03","Stylophora pistillata","Spis","23",5,2021,"Chicken","-18.653034","147.708676","-18.653034","147.708676","GPS EcoRRAP sites",60,"2-5",5.2,"OCCH_BA1S"
"140","133","ECO03","Acropora hyacinthus","Ahya","23",5,2021,"Chicken","-18.653034","147.708676","-18.653034","147.708676","GPS EcoRRAP sites",60,"2-5",5.2,"OCCH_BA1S"
"141","134","ECO03","Stylophora pistillata","Spis","23",5,2021,"Chicken","-18.653034","147.708676","-18.653034","147.708676","GPS EcoRRAP sites",60,"2-5",5.2,"OCCH_BA1S"
"142","135","ECO03","Stylophora pistillata","Spis","23",5,2021,"Chicken","-18.653034","147.708676","-18.653034","147.708676","GPS EcoRRAP sites",60,"2-5",5.2,"OCCH_BA1S"
"143","136","ECO03","Stylophora pistillata","Spis","23",5,2021,"Chicken","-18.653034","147.708676","-18.653034","147.708676","GPS EcoRRAP sites",60,"2-5",5.2,"OCCH_BA1S"
"144","137","ECO03","Stylophora pistillata","Spis","23",5,2021,"Chicken","-18.653034","147.708676","-18.653034","147.708676","GPS EcoRRAP sites",60,"2-5",5.2,"OCCH_BA1S"
"145","138","ECO03","Stylophora pistillata","Spis","23",5,2021,"Chicken","-18.653034","147.708676","-18.653034","147.708676","GPS EcoRRAP sites",60,"2-5",5.2,"OCCH_BA1S"
"146","139","ECO03","Acropora hyacinthus","Ahya","23",5,2021,"Chicken","-18.653034","147.708676","-18.653034","147.708676","GPS EcoRRAP sites",60,"2-5",5.2,"OCCH_BA1S"
"147","140","ECO03","Stylophora pistillata","Spis","23",5,2021,"Chicken","-18.653034","147.708676","-18.653034","147.708676","GPS EcoRRAP sites",60,"2-5",5.2,"OCCH_BA1S"
"148","141","ECO03","Acropora hyacinthus","Ahya","23",5,2021,"Chicken","-18.653034","147.708676","-18.653034","147.708676","GPS EcoRRAP sites",60,"2-5",5.2,"OCCH_BA1S"
"149","142","ECO03","Stylophora pistillata","Spis","23",5,2021,"Chicken","-18.653034","147.708676","-18.653034","147.708676","GPS EcoRRAP sites",60,"2-5",5.2,"OCCH_BA1S"
"150","143","ECO03","Acropora hyacinthus","Ahya","23",5,2021,"Chicken","-18.653034","147.708676","-18.653034","147.708676","GPS EcoRRAP sites",60,"2-5",5.2,"OCCH_BA1S"
"151","144","ECO03","Stylophora pistillata","Spis","24",5,2021,"Chicken","-18.66016","147.70297","-18.66016","147.70297","GPS EcoRRAP sites",60,"1-5",4.4,"OCCH_BA2S"
"152","145","ECO03","Stylophora pistillata","Spis","24",5,2021,"Chicken","-18.66016","147.70297","-18.66016","147.70297","GPS EcoRRAP sites",60,"1-5",4.4,"OCCH_BA2S"
"153","146","ECO03","Stylophora pistillata","Spis","24",5,2021,"Chicken","-18.66016","147.70297","-18.66016","147.70297","GPS EcoRRAP sites",60,"1-5",4.4,"OCCH_BA2S"
"154","147","ECO03","Stylophora pistillata","Spis","24",5,2021,"Chicken","-18.66016","147.70297","-18.66016","147.70297","GPS EcoRRAP sites",60,"1-5",4.4,"OCCH_BA2S"
"155","148","ECO03","Stylophora pistillata","Spis","24",5,2021,"Chicken","-18.66016","147.70297","-18.66016","147.70297","GPS EcoRRAP sites",60,"1-5",4.4,"OCCH_BA2S"
"156","149","ECO03","Acropora hyacinthus","Ahya","24",5,2021,"Chicken","-18.66016","147.70297","-18.66016","147.70297","GPS EcoRRAP sites",60,"1-5",4.4,"OCCH_BA2S"
"157","150","ECO03","Acropora hyacinthus","Ahya","24",5,2021,"Chicken","-18.66016","147.70297","-18.66016","147.70297","GPS EcoRRAP sites",60,"1-5",4.4,"OCCH_BA2S"
"158","151","ECO03","Acropora hyacinthus","Ahya","24",5,2021,"Chicken","-18.66016","147.70297","-18.66016","147.70297","GPS EcoRRAP sites",60,"1-5",4.4,"OCCH_BA2S"
"159","151","ECO03","Acropora hyacinthus","Ahya","24",5,2021,"Chicken","-18.66016","147.70297","-18.66016","147.70297","GPS EcoRRAP sites",60,"1-5",4.4,"OCCH_BA2S"
"160","152","ECO03","Stylophora pistillata","Spis","24",5,2021,"Chicken","-18.66016","147.70297","-18.66016","147.70297","GPS EcoRRAP sites",60,"1-5",4.4,"OCCH_BA2S"
"161","153","ECO03","Stylophora pistillata","Spis","24",5,2021,"Chicken","-18.66016","147.70297","-18.66016","147.70297","GPS EcoRRAP sites",60,"1-5",4.4,"OCCH_BA2S"
"162","154","ECO03","Acropora hyacinthus","Ahya","24",5,2021,"Chicken","-18.66016","147.70297","-18.66016","147.70297","GPS EcoRRAP sites",60,"1-5",4.4,"OCCH_BA2S"
"163","155","ECO03","Stylophora pistillata","Spis","25",5,2021,"Little_Broadhurst","-18.949409","147.701664","-18.949409","147.701664","GPS EcoRRAP sites",60,"1-5",3.4,"OCLB_LA1S"
"164","156","ECO03","Stylophora pistillata","Spis","25",5,2021,"Little_Broadhurst","-18.949409","147.701664","-18.949409","147.701664","GPS EcoRRAP sites",60,"1-5",3.4,"OCLB_LA1S"
"165","157","ECO03","Stylophora pistillata","Spis","25",5,2021,"Little_Broadhurst","-18.949409","147.701664","-18.949409","147.701664","GPS EcoRRAP sites",60,"1-5",3.4,"OCLB_LA1S"
"166","158","ECO03","Acropora hyacinthus","Ahya","25",5,2021,"Little_Broadhurst","-18.949409","147.701664","-18.949409","147.701664","GPS EcoRRAP sites",60,"1-5",3.4,"OCLB_LA1S"
"167","159","ECO03","Acropora hyacinthus","Ahya","25",5,2021,"Little_Broadhurst","-18.949409","147.701664","-18.949409","147.701664","GPS EcoRRAP sites",60,"1-5",3.4,"OCLB_LA1S"
"168","160","ECO03","Acropora hyacinthus","Ahya","25",5,2021,"Little_Broadhurst","-18.949409","147.701664","-18.949409","147.701664","GPS EcoRRAP sites",60,"1-5",3.4,"OCLB_LA1S"
"169","161","ECO03","Stylophora pistillata","Spis","25",5,2021,"Little_Broadhurst","-18.949409","147.701664","-18.949409","147.701664","GPS EcoRRAP sites",60,"1-5",3.4,"OCLB_LA1S"
"170","162","ECO03","Stylophora pistillata","Spis","25",5,2021,"Little_Broadhurst","-18.949409","147.701664","-18.949409","147.701664","GPS EcoRRAP sites",60,"1-5",3.4,"OCLB_LA1S"
"171","163","ECO03","Acropora hyacinthus","Ahya","25",5,2021,"Little_Broadhurst","-18.949409","147.701664","-18.949409","147.701664","GPS EcoRRAP sites",60,"1-5",3.4,"OCLB_LA1S"
"172","164","ECO03","Acropora hyacinthus","Ahya","25",5,2021,"Little_Broadhurst","-18.949409","147.701664","-18.949409","147.701664","GPS EcoRRAP sites",60,"1-5",3.4,"OCLB_LA1S"
"173","165","ECO03","Acropora hyacinthus","Ahya","25",5,2021,"Little_Broadhurst","-18.949409","147.701664","-18.949409","147.701664","GPS EcoRRAP sites",60,"1-5",3.4,"OCLB_LA1S"
"174","166","ECO03","Acropora hyacinthus","Ahya","25",5,2021,"Little_Broadhurst","-18.949409","147.701664","-18.949409","147.701664","GPS EcoRRAP sites",60,"1-5",3.4,"OCLB_LA1S"
"175","167","ECO03","Acropora hyacinthus","Ahya","25",5,2021,"Little_Broadhurst","-18.949409","147.701664","-18.949409","147.701664","GPS EcoRRAP sites",60,"1-5",3.4,"OCLB_LA1S"
"176","168","ECO03","Stylophora pistillata","Spis","25",5,2021,"Little_Broadhurst","-18.949409","147.701664","-18.949409","147.701664","GPS EcoRRAP sites",60,"1-5",3.4,"OCLB_LA1S"
"177","169","ECO03","Acropora hyacinthus","Ahya",NA,NA,NA,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"1-5",3,"TSAU_BA2S"
"178","170","ECO03","Acropora hyacinthus","Ahya",NA,NA,NA,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"1-5",3,"TSAU_BA2S"
"179","171","ECO03","Stylophora pistillata","Spis",NA,NA,NA,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"1-5",3,"TSAU_BA2S"
"180","172","ECO03","Stylophora pistillata","Spis",NA,NA,NA,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"1-5",3,"TSAU_BA2S"
"181","173","ECO03","Stylophora pistillata","Spis",NA,NA,NA,"Masig","-9.759895","143.39796","-9.759895","143.39796","GPS EcoRRAP sites",60,"1-5",3.6,"TSMA_FR1S"
"182","174","ECO03","Stylophora pistillata","Spis",NA,NA,NA,"Masig","-9.759895","143.39796","-9.759895","143.39796","GPS EcoRRAP sites",60,"1-5",3.6,"TSMA_FR1S"
"183","175","ECO03","Stylophora pistillata","Spis",NA,NA,NA,"Masig","-9.7442395","143.415763","-9.7442395","143.415763","GPS EcoRRAP sites",60,"1-5",3.6,"TSMA_BA2S"
"184","176","ECO03","Stylophora pistillata","Spis",NA,NA,NA,"Masig","-9.7442395","143.415763","-9.7442395","143.415763","GPS EcoRRAP sites",60,"1-5",3.6,"TSMA_BA2S"
"185","177","ECO03","Stylophora pistillata","Spis",NA,NA,NA,"Masig","-9.7442395","143.415763","-9.7442395","143.415763","GPS EcoRRAP sites",60,"1-5",3.6,"TSMA_BA2S"
"186","178","ECO03","Stylophora pistillata","Spis",NA,NA,NA,"Aukane","-9.87996","143.41004","-9.87996","143.41004","GPS EcoRRAP sites",60,"1-5",3.1,"TSAU_FR1S"
"187","179","ECO03","Stylophora pistillata","Spis",NA,NA,NA,"Aukane","-9.87996","143.41004","-9.87996","143.41004","GPS EcoRRAP sites",60,"1-5",3.1,"TSAU_FR1S"
"188","180","ECO03","Stylophora pistillata","Spis",NA,NA,NA,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"1-5",3,"TSAU_BA2S"
"189","181","ECO03","Stylophora pistillata","Spis","18",4,2021,"Masig","-9.759895","143.39796","-9.759895","143.39796","GPS EcoRRAP sites",60,"3-5",3.6,"TSMA_FR1S"
"190","182","ECO03","Stylophora pistillata","Spis","18",4,2021,"Masig","-9.759895","143.39796","-9.759895","143.39796","GPS EcoRRAP sites",60,"3-5",3.6,"TSMA_FR1S"
"191","183","ECO03","Stylophora pistillata","Spis","18",4,2021,"Masig","-9.759895","143.39796","-9.759895","143.39796","GPS EcoRRAP sites",60,"3-5",3.6,"TSMA_FR1S"
"192","184","ECO03","Stylophora pistillata","Spis","18",4,2021,"Masig","-9.759895","143.39796","-9.759895","143.39796","GPS EcoRRAP sites",60,"3-5",3.6,"TSMA_FR1S"
"193","185","ECO03","Stylophora pistillata","Spis","18",4,2021,"Masig","-9.759895","143.39796","-9.759895","143.39796","GPS EcoRRAP sites",60,"3-5",3.6,"TSMA_FR1S"
"194","186","ECO03","Stylophora pistillata","Spis","18",4,2021,"Masig","-9.759895","143.39796","-9.759895","143.39796","GPS EcoRRAP sites",60,"3-5",3.6,"TSMA_FR1S"
"195","187","ECO03","Stylophora pistillata","Spis","18",4,2021,"Masig","-9.759895","143.39796","-9.759895","143.39796","GPS EcoRRAP sites",60,"5",3.6,"TSMA_FR1S"
"196","188","ECO03","Stylophora pistillata","Spis","18",4,2021,"Masig","-9.759895","143.39796","-9.759895","143.39796","GPS EcoRRAP sites",60,"5",3.6,"TSMA_FR1S"
"197","189","ECO03","Stylophora pistillata","Spis","18",4,2021,"Masig","-9.759895","143.39796","-9.759895","143.39796","GPS EcoRRAP sites",60,"5",3.6,"TSMA_FR1S"
"198","189","ECO03","Stylophora pistillata","Spis","18",4,2021,"Masig","-9.759895","143.39796","-9.759895","143.39796","GPS EcoRRAP sites",60,"5",3.6,"TSMA_FR1S"
"199","190","ECO03","Stylophora pistillata","Spis","18",4,2021,"Masig","-9.759895","143.39796","-9.759895","143.39796","GPS EcoRRAP sites",60,"5",3.6,"TSMA_FR1S"
"200","191","ECO03","Stylophora pistillata","Spis","24",4,2021,"Masig","-9.759895","143.39796","-9.759895","143.39796","GPS EcoRRAP sites",60,"5",3.6,"TSMA_FR1S"
"201","192","ECO03","Stylophora pistillata","Spis","24",4,2021,"Masig","-9.759895","143.39796","-9.759895","143.39796","GPS EcoRRAP sites",60,"5",3.6,"TSMA_FR1S"
"202","193","ECO03","Acropora hyacinthus","Ahya","22",4,2021,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"3-5",3,"TSAU_BA2S"
"203","194","ECO03","Acropora hyacinthus","Ahya","22",4,2021,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"3-5",3,"TSAU_BA2S"
"204","195","ECO03","Acropora hyacinthus","Ahya","22",4,2021,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"3-5",3,"TSAU_BA2S"
"205","196","ECO03","Stylophora pistillata","Spis","22",4,2021,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"3-5",3,"TSAU_BA2S"
"206","197","ECO03","Stylophora pistillata","Spis","22",4,2021,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"3-5",3,"TSAU_BA2S"
"207","198","ECO03","Stylophora pistillata","Spis","22",4,2021,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"3-5",3,"TSAU_BA2S"
"208","199","ECO03","Stylophora pistillata","Spis","20",4,2021,"Aukane","-9.87996","143.41004","-9.87996","143.41004","GPS EcoRRAP sites",60,"3-5",3.1,"TSAU_FR1S"
"209","200","ECO03","Stylophora pistillata","Spis","20",4,2021,"Aukane","-9.87996","143.41004","-9.87996","143.41004","GPS EcoRRAP sites",60,"3-5",3.1,"TSAU_FR1S"
"210","201","ECO03","Acropora hyacinthus","Ahya","20",4,2021,"Aukane","-9.87996","143.41004","-9.87996","143.41004","GPS EcoRRAP sites",60,"3-5",3.1,"TSAU_FR1S"
"211","202","ECO03","Acropora hyacinthus","Ahya","20",4,2021,"Aukane","-9.87996","143.41004","-9.87996","143.41004","GPS EcoRRAP sites",60,"3-5",3.1,"TSAU_FR1S"
"212","203","ECO03","Acropora hyacinthus","Ahya","22",4,2021,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"3-5",3,"TSAU_BA2S"
"213","204","ECO03","Acropora hyacinthus","Ahya","22",4,2021,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"3-5",3,"TSAU_BA2S"
"214","205","ECO03","Acropora hyacinthus","Ahya","22",4,2021,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"3-5",3,"TSAU_BA2S"
"215","206","ECO03","Acropora hyacinthus","Ahya","22",4,2021,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"3-5",3,"TSAU_BA2S"
"216","207","ECO03","Acropora hyacinthus","Ahya","22",4,2021,"Aukane","-9.8757","143.388545","-9.8757","143.388545","GPS EcoRRAP sites",60,"3-5",3,"TSAU_BA2S"
"217","208","ECO03","Acropora hyacinthus","Ahya","24",4,2021,"Masig","-9.7442395","143.415763","-9.7442395","143.415763","GPS EcoRRAP sites",60,"2-5",3.6,"TSMA_BA2S"
"218","209","ECO03","Stylophora pistillata","Spis","24",4,2021,"Masig","-9.7442395","143.415763","-9.7442395","143.415763","GPS EcoRRAP sites",60,"2-5",3.6,"TSMA_BA2S"
"219","210","ECO03","Stylophora pistillata","Spis","24",4,2021,"Masig","-9.7442395","143.415763","-9.7442395","143.415763","GPS EcoRRAP sites",60,"2-5",3.6,"TSMA_BA2S"
"220","211","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"221","211","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"222","212","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"223","212","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"224","213","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"225","213","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"226","214","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"227","214","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"228","215","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"229","215","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"230","216","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"231","216","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"232","217","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"233","217","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"234","218","ECO03","Acropora hyacinthus","Ahya","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"235","219","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"236","219","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"237","220","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"238","221","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"239","221","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"240","222","ECO03","Acropora hyacinthus","Ahya","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"241","222","ECO03","Acropora hyacinthus","Ahya","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"242","223","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"243","223","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"244","224","ECO03","Pocillopora verrucosa","Pver","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"245","225","ECO03","Pocillopora verrucosa","Pver","16",9,2021,"Heron","-23.454021","151.968494","-23.454021","151.968494","GPS EcoRRAP sites",60,"1-5",0.6,"CBHE_LA1S"
"246","226","ECO03","Pocillopora verrucosa","Pver","16",9,2021,"Heron","-23.454021","151.968494","-23.454021","151.968494","GPS EcoRRAP sites",60,"1-5",0.6,"CBHE_LA1S"
"247","227","ECO03","Pocillopora verrucosa","Pver","16",9,2021,"Heron","-23.454021","151.968494","-23.454021","151.968494","GPS EcoRRAP sites",60,"1-5",0.6,"CBHE_LA1S"
"248","228","ECO03","Pocillopora verrucosa","Pver","16",9,2021,"Heron","-23.454021","151.968494","-23.454021","151.968494","GPS EcoRRAP sites",60,"1-5",0.6,"CBHE_LA1S"
"249","229","ECO03","Stylophora pistillata","Spis","16",9,2021,"Heron","-23.4561755","151.925688","-23.4561755","151.925688","GPS EcoRRAP sites",60,"1-5",4.3,"CBHE_FL1S"
"250","230","ECO03","Pocillopora verrucosa","Pver","17",9,2021,"Heron","-23.472098","151.977937","-23.472098","151.977937","GPS EcoRRAP sites",60,"12-15",11.6,"CBHE_FR1D"
"251","231","ECO03","Pocillopora verrucosa","Pver","17",9,2021,"Heron","-23.472098","151.977937","-23.472098","151.977937","GPS EcoRRAP sites",60,"12-15",11.6,"CBHE_FR1D"
"252","232","ECO03","Stylophora pistillata","Spis","17",9,2021,"Heron","-23.472098","151.977937","-23.472098","151.977937","GPS EcoRRAP sites",60,"12-15",11.6,"CBHE_FR1D"
"253","232","ECO03","Stylophora pistillata","Spis","17",9,2021,"Heron","-23.472098","151.977937","-23.472098","151.977937","GPS EcoRRAP sites",60,"12-15",11.6,"CBHE_FR1D"
"254","233","ECO03","Stylophora pistillata","Spis","17",9,2021,"Heron","-23.471972","151.9777105","-23.471972","151.9777105","GPS EcoRRAP sites",60,"12-15",6,"CBHE_FR1S"
"255","233","ECO03","Stylophora pistillata","Spis","17",9,2021,"Heron","-23.471972","151.9777105","-23.471972","151.9777105","GPS EcoRRAP sites",60,"12-15",6,"CBHE_FR1S"
"256","234","ECO03","Stylophora pistillata","Spis","17",9,2021,"Heron","-23.471972","151.9777105","-23.471972","151.9777105","GPS EcoRRAP sites",60,"12-15",6,"CBHE_FR1S"
"257","234","ECO03","Stylophora pistillata","Spis","17",9,2021,"Heron","-23.471972","151.9777105","-23.471972","151.9777105","GPS EcoRRAP sites",60,"12-15",6,"CBHE_FR1S"
"258","235","ECO03","Stylophora pistillata","Spis","17",9,2021,"Heron","-23.471972","151.9777105","-23.471972","151.9777105","GPS EcoRRAP sites",60,"12-15",6,"CBHE_FR1S"
"259","236","ECO03","Stylophora pistillata","Spis","17",9,2021,"Heron","-23.471972","151.9777105","-23.471972","151.9777105","GPS EcoRRAP sites",60,"12-15",6,"CBHE_FR1S"
"260","236","ECO03","Stylophora pistillata","Spis","17",9,2021,"Heron","-23.471972","151.9777105","-23.471972","151.9777105","GPS EcoRRAP sites",60,"12-15",6,"CBHE_FR1S"
"261","237","ECO03","Stylophora pistillata","Spis","17",9,2021,"Heron","-23.471972","151.9777105","-23.471972","151.9777105","GPS EcoRRAP sites",60,"12-15",6,"CBHE_FR1S"
"262","237","ECO03","Stylophora pistillata","Spis","17",9,2021,"Heron","-23.471972","151.9777105","-23.471972","151.9777105","GPS EcoRRAP sites",60,"12-15",6,"CBHE_FR1S"
"263","238","ECO03","Stylophora pistillata","Spis","17",9,2021,"Heron","-23.471972","151.9777105","-23.471972","151.9777105","GPS EcoRRAP sites",60,"12-15",6,"CBHE_FR1S"
"264","238","ECO03","Stylophora pistillata","Spis","17",9,2021,"Heron","-23.471972","151.9777105","-23.471972","151.9777105","GPS EcoRRAP sites",60,"12-15",6,"CBHE_FR1S"
